"badge_id","user_id","created_at","updated_at" 
"97","338","2008-07-06 13:54:33","2008-07-06 13:54:33"
"15","473","2008-07-06 13:15:12","2008-07-06 13:15:12"
"101","4164","2008-07-06 13:57:32","2008-07-06 13:57:32"
"101","5913","2008-07-06 13:57:32","2008-07-06 13:57:32"
"99","10734","2008-07-06 13:56:04","2008-07-06 13:56:04"
"101","6949","2008-07-06 13:57:32","2008-07-06 13:57:32"
"101","7288","2008-07-06 13:57:32","2008-07-06 13:57:32"
"101","7659","2008-07-06 13:57:32","2008-07-06 13:57:32"
"101","7880","2008-07-06 13:57:32","2008-07-06 13:57:32"
"101","8632","2008-07-06 13:57:32","2008-07-06 13:57:32"
"101","9125","2008-07-06 13:57:32","2008-07-06 13:57:32"
"101","9127","2008-07-06 13:57:32","2008-07-06 13:57:32"
"101","62","2008-07-06 13:57:32","2008-07-06 13:57:32"
"101","335","2008-07-06 13:57:32","2008-07-06 13:57:32"
"62","227","2008-07-06 13:38:14","2008-07-06 13:38:14"
"101","1959","2008-07-06 13:57:32","2008-07-06 13:57:32"
"101","8058","2008-07-06 13:57:32","2008-07-06 13:57:32"
"54","16405","2008-07-06 13:34:25","2008-07-09 06:38:53"
"103","1362","2008-07-06 13:58:50","2008-07-06 13:58:50"
"103","1537","2008-07-06 13:58:50","2008-07-06 13:58:50"
"103","3451","2008-07-06 13:58:50","2008-07-06 13:58:50"
"97","5131","2008-07-06 13:54:33","2008-07-06 13:54:33"
"103","6642","2008-07-06 13:58:50","2008-07-06 13:58:50"
"103","6785","2008-07-06 13:58:50","2008-07-06 13:58:50"
"103","7863","2008-07-06 13:58:50","2008-07-06 13:58:50"
"103","8486","2008-07-06 13:58:50","2008-07-06 13:58:50"
"103","8632","2008-07-06 13:58:50","2008-07-06 13:58:50"
"103","1959","2008-07-06 13:58:50","2008-07-06 13:58:50"
"90","2322","2008-07-06 13:50:52","2008-07-06 13:50:52"
"103","9127","2008-07-06 13:58:50","2008-07-06 13:58:50"
"103","9125","2008-07-06 13:58:50","2008-07-06 13:58:50"
"103","7879","2008-07-06 13:58:50","2008-07-06 13:58:50"
"27","6973","2008-07-06 13:22:12","2008-07-06 13:22:12"
"104","7659","2008-07-06 13:59:15","2008-07-06 13:59:15"
"104","266","2008-07-06 13:59:15","2008-07-06 13:59:15"
"106","133","2008-07-07 14:10:43","2008-07-07 14:10:43"
"107","62","2008-07-09 06:24:41","2008-07-09 06:24:41"
"18","11386","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","11112","2008-07-06 13:16:49","2008-07-06 13:16:49"
"99","849","2008-07-06 13:56:04","2008-07-06 13:56:04"
"49","577","2008-07-06 13:31:15","2008-07-06 13:32:04"
"25","8387","2008-07-06 13:20:44","2008-07-06 13:20:44"
"17","6","2008-07-06 13:16:35","2008-07-06 13:16:35"
"108","4101","2008-07-09 06:44:01","2008-07-09 06:44:01"
"109","1959","2008-07-09 06:46:14","2008-07-09 06:46:14"
"109","2717","2008-07-09 06:46:14","2008-07-09 06:46:14"
"99","8344","2008-07-06 13:56:04","2008-07-06 13:56:04"
"23","93","2008-07-06 13:19:43","2008-07-06 13:19:43"
"23","5945","2008-07-06 13:19:43","2008-07-06 13:19:43"
"99","3322","2008-07-06 13:56:04","2008-07-06 13:56:04"
"18","361","2008-07-06 13:16:49","2008-07-06 13:16:49"
"25","7497","2008-07-06 13:20:44","2008-07-06 13:20:44"
"99","5709","2008-07-06 13:56:04","2008-07-06 13:56:04"
"14","1476","2008-07-06 13:14:51","2008-07-06 13:14:51"
"53","4033","2008-07-06 13:33:29","2008-07-06 13:45:04"
"99","6036","2008-07-06 13:56:04","2008-07-06 13:56:04"
"54","6520","2008-07-06 13:34:25","2008-07-09 06:38:53"
"25","7996","2008-07-06 13:20:44","2008-07-06 13:20:44"
"18","8906","2008-07-06 13:16:49","2008-07-06 13:16:49"
"55","8397","2008-07-06 13:35:12","2008-07-06 13:35:12"
"11","900","2008-07-06 13:14:14","2008-07-06 13:14:14"
"14","2490","2008-07-06 13:14:51","2008-07-06 13:14:51"
"54","9928","2008-07-06 13:34:25","2008-07-09 06:38:53"
"23","8439","2008-07-06 13:19:43","2008-07-06 13:19:43"
"15","14","2008-07-06 13:15:12","2008-07-06 13:15:12"
"18","5103","2008-07-06 13:16:49","2008-07-06 13:16:49"
"104","840","2008-07-06 13:59:15","2008-07-06 13:59:15"
"108","34","2008-07-09 06:44:01","2008-07-09 06:44:01"
"15","33","2008-07-06 13:15:12","2008-07-06 13:15:12"
"103","7520","2008-07-06 13:58:50","2008-07-06 13:58:50"
"67","301","2008-07-06 13:40:39","2008-07-06 13:40:39"
"108","1134","2008-07-09 06:44:01","2008-07-09 06:44:01"
"38","1493","2008-07-06 13:26:39","2008-07-06 13:26:39"
"99","8547","2008-07-06 13:56:04","2008-07-06 13:56:04"
"99","7906","2008-07-06 13:56:04","2008-07-06 13:56:04"
"25","458","2008-07-06 13:20:44","2008-07-06 13:20:44"
"143","14555","2009-03-08 22:45:20","2009-03-08 22:45:20"
"108","1362","2008-07-09 06:44:01","2008-07-09 06:44:01"
"108","562","2008-07-09 06:44:01","2008-07-09 06:44:01"
"25","8514","2008-07-06 13:20:44","2008-07-06 13:20:44"
"112","431","2008-07-10 14:13:28","2008-07-10 14:13:58"
"113","562","2008-07-10 14:15:20","2008-07-10 14:15:20"
"114","266","2008-07-10 14:18:04","2008-07-10 14:18:04"
"114","84","2008-07-10 14:18:04","2008-07-10 14:18:04"
"114","7102","2008-07-10 14:18:04","2008-07-10 14:18:04"
"133","288","2008-11-14 14:26:40","2008-11-14 14:26:40"
"43","2715","2008-07-06 13:28:24","2008-07-06 13:28:24"
"22","7967","2008-07-06 13:18:53","2008-07-06 13:18:53"
"22","10091","2008-07-06 13:18:53","2008-07-06 13:18:53"
"97","7909","2008-07-06 13:54:33","2008-07-06 13:54:33"
"10","119","2008-07-06 13:13:55","2008-07-06 13:13:55"
"104","11453","2008-07-06 13:59:15","2008-07-06 13:59:15"
"97","4130","2008-07-06 13:54:33","2008-07-06 13:54:33"
"49","101","2008-07-06 13:31:15","2008-07-06 13:32:04"
"38","47","2008-07-06 13:26:39","2008-07-06 13:26:39"
"53","5563","2008-07-06 13:33:29","2008-07-06 13:45:04"
"53","8601","2008-07-06 13:33:29","2008-07-06 13:45:04"
"99","8601","2008-07-06 13:56:04","2008-07-06 13:56:04"
"53","5711","2008-07-06 13:33:29","2008-07-06 13:45:04"
"109","7974","2008-07-09 06:46:14","2008-07-09 06:46:14"
"38","8312","2008-07-06 13:26:39","2008-07-06 13:26:39"
"97","3707","2008-07-06 13:54:33","2008-07-06 13:54:33"
"71","4561","2008-07-06 13:41:54","2008-07-06 13:41:54"
"16","1043","2008-07-06 13:16:10","2008-07-06 13:16:10"
"103","6403","2008-07-06 13:58:50","2008-07-06 13:58:50"
"25","7088","2008-07-06 13:20:44","2008-07-06 13:20:44"
"27","7412","2008-07-06 13:22:12","2008-07-06 13:22:12"
"28","345","2008-07-06 13:22:43","2008-07-06 13:22:43"
"54","8603","2008-07-06 13:34:25","2008-07-09 06:38:53"
"23","8219","2008-07-06 13:19:43","2008-07-06 13:19:43"
"117","27","2008-07-20 10:21:16","2009-12-12 00:45:54"
"118","45","2008-07-20 12:41:59","2008-07-20 12:42:11"
"119","1493","2008-07-20 23:14:12","2008-07-20 23:15:12"
"90","338","2008-07-06 13:50:52","2008-07-06 13:50:52"
"119","273","2008-07-20 23:14:12","2008-07-20 23:15:12"
"25","11300","2008-07-06 13:20:44","2008-07-06 13:20:44"
"119","12","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","5683","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","45","2008-07-20 23:14:12","2008-07-20 23:15:12"
"56","17424","2008-07-06 13:35:36","2008-07-06 13:35:36"
"119","6642","2008-07-20 23:14:12","2008-07-20 23:15:12"
"57","14027","2008-07-06 13:35:57","2008-07-06 13:35:57"
"119","14","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","18","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","266","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","90","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","9156","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","137","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","95","2008-07-20 23:14:12","2008-07-20 23:15:12"
"97","5913","2008-07-06 13:54:33","2008-07-06 13:54:33"
"119","142","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","903","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","7863","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","7520","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","338","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","307","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","1959","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","1497","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","126","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","640","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","1594","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","206","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","133","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","5231","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","5884","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","3404","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","5966","2008-07-20 23:14:12","2008-07-20 23:15:12"
"119","6727","2008-07-20 23:14:12","2008-07-20 23:15:12"
"54","8149","2008-07-06 13:34:25","2008-07-09 06:38:53"
"105","4741","2008-07-06 13:59:37","2008-07-06 13:59:37"
"103","5188","2008-07-06 13:58:50","2008-07-06 13:58:50"
"120","474","2008-07-21 15:39:57","2008-07-21 15:39:57"
"47","9881","2008-07-06 13:29:56","2008-07-06 13:29:56"
"47","7074","2008-07-06 13:29:56","2008-07-06 13:29:56"
"54","8439","2008-07-06 13:34:25","2008-07-09 06:38:53"
"97","6796","2008-07-06 13:54:33","2008-07-06 13:54:33"
"54","11002","2008-07-06 13:34:25","2008-07-09 06:38:53"
"97","5966","2008-07-06 13:54:33","2008-07-06 13:54:33"
"18","11641","2008-07-06 13:16:49","2008-07-06 13:16:49"
"103","9800","2008-07-06 13:58:50","2008-07-06 13:58:50"
"25","1594","2008-07-06 13:20:44","2008-07-06 13:20:44"
"103","5683","2008-07-06 13:58:50","2008-07-06 13:58:50"
"67","3984","2008-07-06 13:40:39","2008-07-06 13:40:39"
"99","441","2008-07-06 13:56:04","2008-07-06 13:56:04"
"88","865","2008-07-06 13:49:43","2008-07-06 13:49:49"
"22","9881","2008-07-06 13:18:53","2008-07-06 13:18:53"
"10","386","2008-07-06 13:13:55","2008-07-06 13:13:55"
"26","5231","2008-07-06 13:21:19","2008-07-06 13:21:19"
"18","9849","2008-07-06 13:16:49","2008-07-06 13:16:49"
"26","10734","2008-07-06 13:21:19","2008-07-06 13:21:19"
"4","7005","2008-02-15 06:57:38","2008-07-06 18:02:19"
"97","7863","2008-07-06 13:54:33","2008-07-06 13:54:33"
"101","1188","2008-07-06 13:57:32","2008-07-06 13:57:32"
"54","13064","2008-07-06 13:34:25","2008-07-09 06:38:53"
"53","11259","2008-07-06 13:33:29","2008-07-06 13:45:04"
"103","5913","2008-07-06 13:58:50","2008-07-06 13:58:50"
"25","8367","2008-07-06 13:20:44","2008-07-06 13:20:44"
"54","10564","2008-07-06 13:34:25","2008-07-09 06:38:53"
"18","10076","2008-07-06 13:16:49","2008-07-06 13:16:49"
"99","12082","2008-07-06 13:56:04","2008-07-06 13:56:04"
"53","684","2008-07-06 13:33:29","2008-07-06 13:45:04"
"22","9112","2008-07-06 13:18:53","2008-07-06 13:18:53"
"54","7659","2008-07-06 13:34:25","2008-07-09 06:38:53"
"54","11523","2008-07-06 13:34:25","2008-07-09 06:38:53"
"23","8610","2008-07-06 13:19:43","2008-07-06 13:19:43"
"97","2002","2008-07-06 13:54:33","2008-07-06 13:54:33"
"25","289","2008-07-06 13:20:44","2008-07-06 13:20:44"
"99","9878","2008-07-06 13:56:04","2008-07-06 13:56:04"
"101","1419","2008-07-06 13:57:32","2008-07-06 13:57:32"
"123","3535","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","10837","2008-09-02 09:49:20","2008-09-02 09:49:20"
"24","10701","2008-07-06 13:20:21","2008-07-06 13:20:21"
"123","21","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","10175","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","6262","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","33","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","8716","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","2194","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","10772","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","45","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","6403","2008-09-02 09:49:20","2008-09-02 09:49:20"
"56","8477","2008-07-06 13:35:36","2008-07-06 13:35:36"
"123","6963","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","8143","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","11259","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","12165","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","93","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","101","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","10732","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","934","2008-09-02 09:49:20","2008-09-02 09:49:20"
"122","6399","2008-09-02 09:45:10","2008-09-02 09:45:36"
"122","8397","2008-09-02 09:45:10","2008-09-02 09:45:36"
"123","10509","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","7874","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","9127","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","3984","2008-09-02 09:49:20","2008-09-02 09:49:20"
"122","7897","2008-09-02 09:45:10","2008-09-02 09:45:36"
"123","900","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","11325","2008-09-02 09:49:20","2008-09-02 09:49:20"
"122","234","2008-09-02 09:45:10","2008-09-02 09:45:36"
"123","8126","2008-09-02 09:49:20","2008-09-02 09:49:20"
"122","5103","2008-09-02 09:45:10","2008-09-02 09:45:36"
"123","684","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","4944","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","267","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","19","2008-09-02 09:49:20","2008-09-02 09:49:20"
"123","195","2008-09-02 09:49:20","2008-09-02 09:49:20"
"122","7967","2008-09-02 09:45:10","2008-09-02 09:45:36"
"123","3322","2008-09-02 09:49:20","2008-09-02 09:49:20"
"122","8161","2008-09-02 09:45:10","2008-09-02 09:45:36"
"22","14004","2008-07-06 13:18:53","2008-07-06 13:18:53"
"97","9125","2008-07-06 13:54:33","2008-07-06 13:54:33"
"97","9762","2008-07-06 13:54:33","2008-07-06 13:54:33"
"97","6002","2008-07-06 13:54:33","2008-07-06 13:54:33"
"103","7880","2008-07-06 13:58:50","2008-07-06 13:58:50"
"23","14111","2008-07-06 13:19:43","2008-07-06 13:19:43"
"124","6262","2008-09-14 08:11:11","2008-09-14 08:11:11"
"54","10888","2008-07-06 13:34:25","2008-07-09 06:38:53"
"97","10076","2008-07-06 13:54:33","2008-07-06 13:54:33"
"83","5153","2008-07-06 13:47:00","2008-07-06 13:47:00"
"74","5153","2008-07-06 13:43:36","2008-07-06 13:43:36"
"23","284","2008-07-06 13:19:43","2008-07-06 13:19:43"
"27","120","2008-07-06 13:22:12","2008-07-06 13:22:12"
"55","7823","2008-07-06 13:35:12","2008-07-06 13:35:12"
"25","9233","2008-07-06 13:20:44","2008-07-06 13:20:44"
"18","13828","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","14854","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","12082","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","11406","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","11439","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","10467","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","14122","2008-07-06 13:16:49","2008-07-06 13:16:49"
"143","18137","2009-03-08 22:45:20","2009-03-08 22:45:20"
"139","10771","2009-01-28 14:06:27","2009-01-28 14:07:51"
"14","59","2008-07-06 13:14:51","2008-07-06 13:14:51"
"139","14340","2009-01-28 14:06:27","2009-01-28 14:07:51"
"135","16027","2008-11-19 10:06:15","2008-11-19 10:06:48"
"18","5709","2008-07-06 13:16:49","2008-07-06 13:16:49"
"25","14159","2008-07-06 13:20:44","2008-07-06 13:20:44"
"55","10071","2008-07-06 13:35:12","2008-07-06 13:35:12"
"97","16699","2008-07-06 13:54:33","2008-07-06 13:54:33"
"143","303","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","1476","2009-03-08 22:45:20","2009-03-08 22:45:20"
"18","12945","2008-07-06 13:16:49","2008-07-06 13:16:49"
"143","9849","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","10076","2009-03-08 22:45:20","2009-03-08 22:45:20"
"139","7659","2009-01-28 14:06:27","2009-01-28 14:07:51"
"117","3404","2008-07-20 10:21:16","2009-12-12 00:45:54"
"139","7707","2009-01-28 14:06:27","2009-01-28 14:07:51"
"18","12191","2008-07-06 13:16:49","2008-07-06 13:16:49"
"54","16243","2008-07-06 13:34:25","2008-07-09 06:38:53"
"26","14157","2008-07-06 13:21:19","2008-07-06 13:21:19"
"139","14559","2009-01-28 14:06:27","2009-01-28 14:07:51"
"139","14566","2009-01-28 14:06:27","2009-01-28 14:07:51"
"143","338","2009-03-08 22:45:20","2009-03-08 22:45:20"
"18","16075","2008-07-06 13:16:49","2008-07-06 13:16:49"
"143","9726","2009-03-08 22:45:20","2009-03-08 22:45:20"
"54","9747","2008-07-06 13:34:25","2008-07-09 06:38:53"
"139","11300","2009-01-28 14:06:27","2009-01-28 14:07:51"
"143","11641","2009-03-08 22:45:20","2009-03-08 22:45:20"
"99","6949","2008-07-06 13:56:04","2008-07-06 13:56:04"
"139","12176","2009-01-28 14:06:27","2009-01-28 14:07:51"
"18","9485","2008-07-06 13:16:49","2008-07-06 13:16:49"
"143","11103","2009-03-08 22:45:20","2009-03-08 22:45:20"
"24","15745","2008-07-06 13:20:21","2008-07-06 13:20:21"
"97","17300","2008-07-06 13:54:33","2008-07-06 13:54:33"
"23","12385","2008-07-06 13:19:43","2008-07-06 13:19:43"
"139","16075","2009-01-28 14:06:27","2009-01-28 14:07:51"
"4","59","2008-02-15 06:57:38","2008-07-06 18:02:19"
"4","3","2008-02-15 06:57:38","2008-07-06 18:02:19"
"143","14797","2009-03-08 22:45:20","2009-03-08 22:45:20"
"54","12176","2008-07-06 13:34:25","2008-07-09 06:38:53"
"22","6847","2008-07-06 13:18:53","2008-07-06 13:18:53"
"139","12156","2009-01-28 14:06:27","2009-01-28 14:07:51"
"54","18061","2008-07-06 13:34:25","2008-07-09 06:38:53"
"139","11072","2009-01-28 14:06:27","2009-01-28 14:07:51"
"25","13858","2008-07-06 13:20:44","2008-07-06 13:20:44"
"97","16017","2008-07-06 13:54:33","2008-07-06 13:54:33"
"18","15788","2008-07-06 13:16:49","2008-07-06 13:16:49"
"143","12176","2009-03-08 22:45:20","2009-03-08 22:45:20"
"27","12819","2008-07-06 13:22:12","2008-07-06 13:22:12"
"139","15259","2009-01-28 14:06:27","2009-01-28 14:07:51"
"143","16278","2009-03-08 22:45:20","2009-03-08 22:45:20"
"54","14460","2008-07-06 13:34:25","2008-07-09 06:38:53"
"101","7090","2008-07-06 13:57:32","2008-07-06 13:57:32"
"53","10076","2008-07-06 13:33:29","2008-07-06 13:45:04"
"143","8802","2009-03-08 22:45:20","2009-03-08 22:45:20"
"83","8526","2008-07-06 13:47:00","2008-07-06 13:47:00"
"18","8477","2008-07-06 13:16:49","2008-07-06 13:16:49"
"143","14525","2009-03-08 22:45:20","2009-03-08 22:45:20"
"139","7863","2009-01-28 14:06:27","2009-01-28 14:07:51"
"23","7273","2008-07-06 13:19:43","2008-07-06 13:19:43"
"143","10958","2009-03-08 22:45:20","2009-03-08 22:45:20"
"139","16109","2009-01-28 14:06:27","2009-01-28 14:07:51"
"143","4567","2009-03-08 22:45:20","2009-03-08 22:45:20"
"54","5374","2008-07-06 13:34:25","2008-07-09 06:38:53"
"97","5374","2008-07-06 13:54:33","2008-07-06 13:54:33"
"23","6943","2008-07-06 13:19:43","2008-07-06 13:19:43"
"104","11774","2008-07-06 13:59:15","2008-07-06 13:59:15"
"22","172","2008-07-06 13:18:53","2008-07-06 13:18:53"
"21","198","2008-07-06 13:17:41","2008-12-16 12:38:15"
"143","12306","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","1497","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","12893","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","13692","2009-03-08 22:45:20","2009-03-08 22:45:20"
"23","11577","2008-07-06 13:19:43","2008-07-06 13:19:43"
"139","14122","2009-01-28 14:06:27","2009-01-28 14:07:51"
"54","16584","2008-07-06 13:34:25","2008-07-09 06:38:53"
"143","6917","2009-03-08 22:45:20","2009-03-08 22:45:20"
"99","8149","2008-07-06 13:56:04","2008-07-06 13:56:04"
"143","12879","2009-03-08 22:45:20","2009-03-08 22:45:20"
"25","5696","2008-07-06 13:20:44","2008-07-06 13:20:44"
"143","12935","2009-03-08 22:45:20","2009-03-08 22:45:20"
"97","6260","2008-07-06 13:54:33","2008-07-06 13:54:33"
"54","17424","2008-07-06 13:34:25","2008-07-09 06:38:53"
"143","14824","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","17699","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","15251","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","15126","2009-03-08 22:45:20","2009-03-08 22:45:20"
"55","10175","2008-07-06 13:35:12","2008-07-06 13:35:12"
"135","15217","2008-11-19 10:06:15","2008-11-19 10:06:48"
"4","15107","2008-02-15 06:57:38","2008-07-06 18:02:19"
"9","15107","2008-07-06 13:13:16","2008-07-06 13:13:16"
"101","15107","2008-07-06 13:57:32","2008-07-06 13:57:32"
"54","12424","2008-07-06 13:34:25","2008-07-09 06:38:53"
"22","14588","2008-07-06 13:18:53","2008-07-06 13:18:53"
"143","8439","2009-03-08 22:45:20","2009-03-08 22:45:20"
"97","6403","2008-07-06 13:54:33","2008-07-06 13:54:33"
"25","14340","2008-07-06 13:20:44","2008-07-06 13:20:44"
"143","16170","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","3437","2009-03-08 22:45:20","2009-03-08 22:45:20"
"139","3534","2009-01-28 14:06:27","2009-01-28 14:07:51"
"139","160","2009-01-28 14:06:27","2009-01-28 14:07:51"
"14","11641","2008-07-06 13:14:51","2008-07-06 13:14:51"
"18","14311","2008-07-06 13:16:49","2008-07-06 13:16:49"
"24","4213","2008-07-06 13:20:21","2008-07-06 13:20:21"
"108","3412","2008-07-09 06:44:01","2008-07-09 06:44:01"
"139","14027","2009-01-28 14:06:27","2009-01-28 14:07:51"
"139","16304","2009-01-28 14:06:27","2009-01-28 14:07:51"
"139","9125","2009-01-28 14:06:27","2009-01-28 14:07:51"
"143","2715","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","3401","2009-03-08 22:45:20","2009-03-08 22:45:20"
"18","13572","2008-07-06 13:16:49","2008-07-06 13:16:49"
"92","4109","2008-07-06 13:51:42","2008-07-06 13:51:42"
"103","7707","2008-07-06 13:58:50","2008-07-06 13:58:50"
"99","7653","2008-07-06 13:56:04","2008-07-06 13:56:04"
"139","7879","2009-01-28 14:06:27","2009-01-28 14:07:51"
"139","13791","2009-01-28 14:06:27","2009-01-28 14:07:51"
"27","3","2008-07-06 13:22:12","2008-07-06 13:22:12"
"143","16980","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","17868","2009-03-08 22:45:20","2009-03-08 22:45:20"
"139","13572","2009-01-28 14:06:27","2009-01-28 14:07:51"
"54","11317","2008-07-06 13:34:25","2008-07-09 06:38:53"
"18","8397","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","14061","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","293","2008-07-06 13:16:49","2008-07-06 13:16:49"
"143","11254","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","7887","2009-03-08 22:45:20","2009-03-08 22:45:20"
"16","3","2008-07-06 13:16:10","2008-12-16 12:38:00"
"143","12262","2009-03-08 22:45:20","2009-03-08 22:45:20"
"135","15126","2008-11-19 10:06:15","2008-11-19 10:06:48"
"143","13114","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","11390","2009-03-08 22:45:20","2009-03-08 22:45:20"
"25","11948","2008-07-06 13:20:44","2008-07-06 13:20:44"
"18","10419","2008-07-06 13:16:49","2008-07-06 13:16:49"
"139","12471","2009-01-28 14:06:27","2009-01-28 14:07:51"
"23","5373","2008-07-06 13:19:43","2008-07-06 13:19:43"
"139","10888","2009-01-28 14:06:27","2009-01-28 14:07:51"
"57","12740","2008-07-06 13:35:57","2008-07-06 13:35:57"
"139","16243","2009-01-28 14:06:27","2009-01-28 14:07:51"
"23","8397","2008-07-06 13:19:43","2008-07-06 13:19:43"
"139","11125","2009-01-28 14:06:27","2009-01-28 14:07:51"
"18","3","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","3437","2008-07-06 13:16:49","2008-07-06 13:16:49"
"97","9705","2008-07-06 13:54:33","2008-07-06 13:54:33"
"143","6796","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","4561","2009-03-08 22:45:20","2009-03-08 22:45:20"
"56","12176","2008-07-06 13:35:36","2008-07-06 13:35:36"
"143","280","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","17774","2009-03-08 22:45:20","2009-03-08 22:45:20"
"57","236","2008-07-06 13:35:57","2008-07-06 13:35:57"
"54","18287","2008-07-06 13:34:25","2008-07-09 06:38:53"
"143","18110","2009-03-08 22:45:20","2009-03-08 22:45:20"
"104","17351","2008-07-06 13:59:15","2008-07-06 13:59:15"
"139","13847","2009-01-28 14:06:27","2009-01-28 14:07:51"
"139","16821","2009-01-28 14:06:27","2009-01-28 14:07:51"
"143","14340","2009-03-08 22:45:20","2009-03-08 22:45:20"
"139","7880","2009-01-28 14:06:27","2009-01-28 14:07:51"
"54","10088","2008-07-06 13:34:25","2008-07-09 06:38:53"
"143","10","2009-03-08 22:45:20","2009-03-08 22:45:20"
"130","3581","2008-11-05 04:24:14","2009-06-03 13:48:04"
"130","8588","2008-11-05 04:24:14","2008-11-05 04:24:14"
"130","9224","2008-11-05 04:24:14","2008-11-05 04:24:14"
"178","14122","2009-09-01 19:08:40","2009-09-01 19:08:40"
"130","5840","2008-11-05 04:24:14","2008-11-05 04:24:14"
"130","3412","2008-11-05 04:24:14","2008-11-05 04:24:14"
"130","8162","2008-11-05 04:24:14","2009-06-03 13:48:04"
"99","3","2008-07-06 13:56:04","2008-07-06 13:56:04"
"139","6796","2009-01-28 14:06:27","2009-01-28 14:07:51"
"97","13572","2008-07-06 13:54:33","2008-07-06 13:54:33"
"139","15912","2009-01-28 14:06:27","2009-01-28 14:07:51"
"54","11160","2008-07-06 13:34:25","2008-07-09 06:38:53"
"55","11037","2008-07-06 13:35:12","2008-07-06 13:35:12"
"143","7791","2009-03-08 22:45:20","2009-03-08 22:45:20"
"37","16355","2008-07-06 13:26:22","2008-07-06 13:26:22"
"139","11037","2009-01-28 14:06:27","2009-01-28 14:07:51"
